Apolice;Inicio de vigência;Fim de vigência;Qtd_Sinistros;sin_liq_casco
694526;09/01/2021;09/01/2022;1;7483.04
694537;23/04/2021;23/04/2022;1;7689.76
694607;18/10/2021;18/10/2022;1;1717.48
694621;17/02/2021;17/02/2022;1;22804.8
694651;08/06/2021;08/06/2022;1;3748.99
694683;27/07/2021;27/07/2022;1;3353.76
694691;03/04/2021;03/04/2022;1;10532.73
694698;22/07/2021;22/07/2022;1;4543.04
694720;08/10/2021;08/10/2022;1;4938.8
694751;05/09/2021;05/09/2022;1;2623.2
694767;13/07/2021;13/07/2022;1;697167
694866;03/09/2021;03/09/2022;1;1385.61
694883;02/06/2021;02/06/2022;1;3972.73
694891;29/12/2021;29/12/2022;1;7310.23
694902;21/12/2021;21/12/2022;1;1000
694928;30/12/2021;30/12/2022;1;3762.52
694939;20/04/2021;20/04/2022;1;1707.32
694947;06/03/2021;06/03/2022;1;4083.66
694954;16/04/2021;16/04/2022;1;4759.11
694971;27/06/2021;27/06/2022;1;3153.22
694994;15/04/2021;15/04/2022;1;2092.63
695027;13/08/2021;13/08/2022;1;1000
695036;01/07/2021;01/07/2022;1;17165.24
695079;26/09/2021;26/09/2022;1;8665.3
695094;04/12/2021;04/12/2022;1;1000
695097;11/03/2021;11/03/2022;1;3490.34
695172;20/07/2021;20/07/2022;1;1000
695244;02/01/2021;02/01/2022;1;101445
695256;07/05/2021;07/05/2022;1;1747.24
695260;21/11/2021;21/11/2022;1;1000
695322;11/11/2021;11/11/2022;1;4340.96
695397;23/08/2021;23/08/2022;1;8946.16
695449;08/04/2021;08/04/2022;1;5000
695450;05/02/2021;05/02/2022;1;8000
695466;10/03/2021;10/03/2022;1;2451.86
695467;21/08/2021;21/08/2022;1;6103.57
695492;08/05/2021;08/05/2022;1;6301.81
695502;08/09/2021;08/09/2022;1;18878.9
695525;17/10/2021;17/10/2022;1;20126.53
695532;31/07/2021;31/07/2022;1;9380.07
695541;16/01/2021;16/01/2022;1;7000
695542;05/02/2021;05/02/2022;1;8000
695557;10/03/2021;10/03/2022;1;2451.86
695558;21/08/2021;21/08/2022;1;6103.57
695587;08/05/2021;08/05/2022;1;6301.81
695598;08/09/2021;08/09/2022;1;18878.9
695609;18/01/2021;18/01/2022;1;1000
695621;11/06/2021;11/06/2022;1;20126.53
695629;31/07/2021;31/07/2022;1;9380.07
695636;15/01/2021;15/01/2022;1;4500
695652;09/08/2021;09/08/2022;1;2176.66
695675;24/12/2021;24/12/2022;1;3142.75
695707;09/08/2021;09/08/2022;1;2176.66
695732;20/03/2021;20/03/2022;1;1511.35
695749;30/12/2021;30/12/2022;1;4000
695755;06/09/2021;06/09/2022;1;2000
695764;15/04/2021;15/04/2022;1;1000
695786;08/01/2021;08/01/2022;1;2218.97
695827;02/04/2021;02/04/2022;1;3563.01
695855;17/03/2021;17/03/2022;1;16248.3
695860;30/09/2021;30/09/2022;1;4424.63
695908;30/12/2021;30/12/2022;1;4000
695914;06/09/2021;06/09/2022;1;2000
695924;04/02/2021;04/02/2022;1;1000
695937;01/04/2021;01/04/2022;1;22458.31
695947;08/01/2021;08/01/2022;1;2218.97
695988;02/04/2021;02/04/2022;1;3563.01
696013;17/03/2021;17/03/2022;1;16248.3
696059;20/02/2021;20/02/2022;1;9751.44
696062;03/12/2021;03/12/2022;1;1000
696066;14/06/2021;14/06/2022;1;3000
696067;18/04/2021;18/04/2022;1;3219.57
696076;09/04/2021;09/04/2022;1;7466.61
696080;14/07/2021;14/07/2022;1;10933.54
696088;16/05/2021;16/05/2022;1;4000
696105;14/02/2021;14/02/2022;1;1880.94
696211;08/05/2021;08/05/2022;1;5117.52
696220;27/04/2021;27/04/2022;1;125676.99
696251;03/12/2021;03/12/2022;1;1000
696254;14/06/2021;14/06/2022;1;3000
696265;09/04/2021;09/04/2022;1;7466.61
696281;16/05/2021;16/05/2022;1;4000
696296;14/02/2021;14/02/2022;1;1880.94
696399;08/05/2021;08/05/2022;1;5117.52
696408;27/04/2021;27/04/2022;1;125676.99
696427;18/03/2021;18/03/2022;1;4000
696478;18/07/2021;18/07/2022;1;20295.96
696501;05/02/2021;05/02/2022;1;91935.84
696506;27/06/2021;27/06/2022;1;15010.06
696507;27/06/2021;27/06/2022;1;1514.81
696525;30/01/2021;30/01/2022;1;6925.79
696546;08/10/2021;08/10/2022;1;6612.64
696598;11/06/2021;11/06/2022;1;1000
696619;11/01/2021;11/01/2022;1;94418.01
696670;10/12/2021;10/12/2022;1;8512.02
696711;18/07/2021;18/07/2022;1;20295.96
696740;27/06/2021;27/06/2022;1;15010.06
696741;27/06/2021;27/06/2022;1;1514.81
696758;30/01/2021;30/01/2022;1;6925.79
696782;08/10/2021;08/10/2022;1;6612.64
696800;16/07/2021;16/07/2022;1;5721
696835;11/06/2021;11/06/2022;1;1000
696891;02/02/2021;02/02/2022;1;1569.98
696906;10/12/2021;10/12/2022;1;8512.02
696925;23/12/2021;23/12/2022;1;12530.31
696943;07/05/2021;07/05/2022;1;2015.89
696960;25/04/2021;25/04/2022;1;171561
696988;14/02/2021;14/02/2022;1;2727.22
696994;03/09/2021;03/09/2022;1;2833.01
697021;08/05/2021;08/05/2022;1;1579.54
697057;03/01/2021;03/01/2022;1;3640.6
697086;07/05/2021;07/05/2022;1;2015.89
697105;25/04/2021;25/04/2022;1;171561
697132;14/02/2021;14/02/2022;1;2727.22
697160;08/05/2021;08/05/2022;1;1579.54
697194;03/01/2021;03/01/2022;1;3640.6
697224;14/05/2021;14/05/2022;1;1200.73
697237;25/11/2021;25/11/2022;1;2716.29
697250;01/07/2021;01/07/2022;1;1000
697270;28/07/2021;28/07/2022;1;10065.18
697271;28/02/2021;28/02/2022;1;164391
697329;03/12/2021;03/12/2022;1;3340.42
697330;05/09/2021;05/09/2022;1;2522.41
697331;25/06/2021;25/06/2022;1;1000
697361;11/07/2021;11/07/2022;1;1000
697377;14/05/2021;14/05/2022;1;1200.73
697392;25/11/2021;25/11/2022;1;2716.29
697404;01/07/2021;01/07/2022;1;1000
697427;28/07/2021;28/07/2022;1;10065.18
697428;28/02/2021;28/02/2022;1;164391
697489;03/12/2021;03/12/2022;1;3340.42
697491;05/09/2021;05/09/2022;1;2522.41
697493;25/06/2021;25/06/2022;1;1000
697512;15/02/2021;15/02/2022;1;1000
697524;19/12/2021;19/12/2022;1;4865.65
697531;13/07/2021;13/07/2022;1;1000
697544;01/06/2021;01/06/2022;1;5206.78
697619;21/01/2021;21/01/2022;1;1000
697628;04/09/2021;04/09/2022;1;5281.77
697660;16/06/2021;16/06/2022;1;24118.05
697690;19/12/2021;19/12/2022;1;4865.65
697696;13/07/2021;13/07/2022;1;1000
697706;01/06/2021;01/06/2022;1;5206.78
697779;21/01/2021;21/01/2022;1;1000
697786;14/07/2021;14/07/2022;1;5281.77
697815;16/06/2021;16/06/2022;1;24118.05
697833;13/01/2021;13/01/2022;1;3515.44
697861;17/07/2021;17/07/2022;1;3249.12
697869;11/05/2021;11/05/2022;1;8786
697925;02/04/2021;02/04/2022;1;2844.66
697958;15/08/2021;15/08/2022;1;16135
697973;09/11/2021;09/11/2022;1;1477.92
698005;19/11/2021;19/11/2022;1;4187.49
698050;17/07/2021;17/07/2022;1;3249.12
698062;11/05/2021;11/05/2022;1;8786
698112;12/06/2021;12/06/2022;1;12835.97
698117;27/10/2021;27/10/2022;1;1830.39
698121;02/04/2021;02/04/2022;1;2844.66
698157;15/08/2021;15/08/2022;1;16135
698173;09/11/2021;09/11/2022;1;1477.92
698203;19/11/2021;19/11/2022;1;4187.49
698254;30/10/2021;30/10/2022;1;13585.81
698257;03/03/2021;03/03/2022;1;21565.54
698298;06/05/2021;06/05/2022;1;4060.31
698332;22/03/2021;22/03/2022;1;9878.61
698333;04/12/2021;04/12/2022;1;4265.77
698381;16/05/2021;16/05/2022;1;28068.53
698423;31/10/2021;31/10/2022;1;1000
698479;03/03/2021;03/03/2022;1;21565.54
698515;06/05/2021;06/05/2022;1;4060.31
698546;22/03/2021;22/03/2022;1;9878.61
698547;04/12/2021;04/12/2022;1;4265.77
698628;31/10/2021;31/10/2022;1;1000
698630;03/07/2021;03/07/2022;1;6431.54
698678;06/07/2021;06/07/2022;1;2332
698745;21/03/2021;21/03/2022;1;29865
698762;07/10/2021;07/10/2022;1;10146.84
698772;22/11/2021;22/11/2022;1;8613.48
698780;29/12/2021;29/12/2022;1;9640.31
698791;09/12/2021;09/12/2022;1;1000
698793;08/07/2021;08/07/2022;1;2321.01
698800;03/06/2021;03/06/2022;1;2037.78
698808;12/08/2021;12/08/2022;1;24974.4
698882;06/07/2021;06/07/2022;1;2332
698941;21/03/2021;21/03/2022;1;29865
698956;07/10/2021;07/10/2022;1;10146.84
698965;22/11/2021;22/11/2022;1;8613.48
698971;29/12/2021;29/12/2022;1;9640.31
698981;09/12/2021;09/12/2022;1;1000
698983;08/07/2021;08/07/2022;1;2321.01
698989;03/06/2021;03/06/2022;1;2037.78
698997;12/08/2021;12/08/2022;1;24974.4
699004;06/07/2021;06/07/2022;1;13862.31
699109;17/09/2021;17/09/2022;1;96510.93
699118;29/09/2021;29/09/2022;1;10833.82
699122;30/11/2021;30/11/2022;1;5474.26
699169;05/05/2021;05/05/2022;1;11506.1
699218;17/10/2021;17/10/2022;1;1000
699226;15/07/2021;15/07/2022;1;1000
699230;03/04/2021;03/04/2022;1;7762.25
699243;09/08/2021;09/08/2022;1;4475.27
699290;29/08/2021;29/08/2022;1;101375.88
699309;17/09/2021;17/09/2022;1;96510.93
699324;30/11/2021;30/11/2022;1;5474.26
699364;05/06/2021;05/06/2022;1;11506.1
699390;26/12/2021;26/12/2022;1;1214.32
699424;15/07/2021;15/07/2022;1;1000
699429;03/04/2021;03/04/2022;1;7762.25
699503;03/10/2021;03/10/2022;1;149372.22
699573;17/12/2021;17/12/2022;1;1000
699575;01/10/2021;01/10/2022;1;11774.28
699595;08/01/2021;08/01/2022;1;2657.79
699611;19/08/2021;19/08/2022;1;119088.15
699617;19/07/2021;19/07/2022;1;6984.52
699622;17/03/2021;17/03/2022;1;4921.09
699639;11/01/2021;11/01/2022;1;1000
699653;03/12/2021;03/12/2022;1;4138.04
699708;03/10/2021;03/10/2022;1;149372.22
699780;17/12/2021;17/12/2022;1;1000
699782;01/10/2021;01/10/2022;1;11774.28
699802;08/01/2021;08/01/2022;1;2657.79
699831;17/03/2021;17/03/2022;1;4921.09
699860;03/12/2021;03/12/2022;1;4138.04
699884;01/10/2021;01/10/2022;1;1000
699948;29/08/2021;29/08/2022;1;4524.3
700051;28/01/2021;28/01/2022;1;1000
700053;01/10/2021;01/10/2022;1;1000
700128;29/08/2021;29/08/2022;1;4524.3
700255;01/11/2021;01/11/2022;1;3085.32
700338;09/09/2021;09/09/2022;1;7080.08
700379;13/01/2021;13/01/2022;1;93137.34
700385;25/04/2021;25/04/2022;1;9034.03
700431;02/12/2021;02/12/2022;1;11209.34
700437;01/11/2021;01/11/2022;1;3085.32
700578;13/01/2021;13/01/2022;1;93137.34
700607;14/11/2021;14/11/2022;1;1000
700627;28/11/2021;28/11/2022;1;3796.93
700714;07/07/2021;07/07/2022;1;6313.13
700771;14/11/2021;14/11/2022;1;1000
700790;28/11/2021;28/11/2022;1;3796.93
700820;31/07/2021;31/07/2022;1;23319.46
700887;07/07/2021;07/07/2022;1;6313.13
700987;26/03/2021;26/03/2022;1;1708.81
701071;28/01/2021;28/01/2022;1;3887.86
701093;10/08/2021;10/08/2022;1;17557
701097;18/12/2021;18/12/2022;1;3561.93
701120;13/11/2021;13/11/2022;1;1000
701165;26/03/2021;26/03/2022;1;1708.81
701239;06/11/2021;06/11/2022;1;967540.32
701246;28/01/2021;28/01/2022;1;3887.86
701267;10/08/2021;10/08/2022;1;17557
701272;18/12/2021;18/12/2022;1;3561.93
701285;07/04/2021;07/04/2022;1;3123.13
701343;28/10/2021;28/10/2022;1;2824.56
701369;29/01/2021;29/01/2022;1;7008.18
701441;05/02/2021;05/02/2022;1;1000
701533;28/10/2021;28/10/2022;1;2824.56
701566;17/10/2021;17/10/2022;1;7008.18
701631;05/02/2021;05/02/2022;1;1000
701747;04/11/2021;04/11/2022;1;3979.45
701763;28/02/2021;28/02/2022;1;16909.35
701769;28/03/2021;28/03/2022;1;3003.82
701969;28/03/2021;28/03/2022;1;3003.82
702133;28/08/2021;28/08/2022;1;5410.72
702144;18/11/2021;18/11/2022;1;14335.16
702155;08/01/2021;08/01/2022;1;9316.2
702171;07/11/2021;07/11/2022;1;6005.83
702290;08/03/2021;08/03/2022;1;5606.27
702367;28/08/2021;28/08/2022;1;5410.72
702389;08/01/2021;08/01/2022;1;9316.2
702402;07/11/2021;07/11/2022;1;6005.83
702414;01/04/2021;01/04/2022;1;1000
702494;09/10/2021;09/10/2022;1;5954.85
702524;08/03/2021;08/03/2022;1;5606.27
702587;16/10/2021;16/10/2022;1;3019.69
702618;29/12/2021;29/12/2022;1;2028.93
702649;25/10/2021;25/10/2022;1;1615.27
702746;27/11/2021;27/11/2022;1;9754.76
702754;26/02/2021;26/02/2022;1;7164.51
702823;16/10/2021;16/10/2022;1;3019.69
702858;29/12/2021;29/12/2022;1;2028.93
702887;25/10/2021;25/10/2022;1;1615.27
702987;27/11/2021;27/11/2022;1;9754.76
702994;26/02/2021;26/02/2022;1;7164.51
703071;15/01/2021;15/01/2022;1;1696.86
703077;24/02/2021;24/02/2022;1;24266.55
703110;11/04/2021;11/04/2022;1;1000
703116;05/02/2021;05/02/2022;1;6881.42
703150;31/08/2021;31/08/2022;1;2893
703186;18/06/2021;18/06/2022;1;28416.61
703320;15/01/2021;15/01/2022;1;1696.86
703327;24/02/2021;24/02/2022;1;24266.55
703368;05/02/2021;05/02/2022;1;6881.42
703399;31/08/2021;31/08/2022;1;2893
703438;18/06/2021;18/06/2022;1;28416.61
703599;10/11/2021;10/11/2022;1;4786.07
703629;23/12/2021;23/12/2022;1;3188.71
703643;19/03/2021;19/03/2022;1;1000
703644;19/03/2021;19/03/2022;1;6376.28
703824;10/11/2021;10/11/2022;1;4786.07
703852;23/12/2021;23/12/2022;1;3188.71
704009;14/10/2021;14/10/2022;1;4155.26
704074;09/09/2021;09/09/2022;1;1417.64
704092;27/10/2021;27/10/2022;1;8456.45
704156;14/04/2021;14/04/2022;1;1000
704247;14/10/2021;14/10/2022;1;4155.26
704307;09/09/2021;09/09/2022;1;1417.64
704324;27/10/2021;27/10/2022;1;8456.45
704357;06/02/2021;06/02/2022;1;7326.79
704395;14/04/2021;14/04/2022;1;1000
704599;06/03/2021;06/03/2022;1;1000
704606;05/09/2021;05/09/2022;1;2199.62
704663;22/05/2021;22/05/2022;1;1000
704671;01/12/2021;01/12/2022;1;1682.31
704677;01/03/2021;01/03/2022;1;3411.8
704702;18/05/2021;18/05/2022;1;1000
704875;08/10/2021;08/10/2022;1;3607.14
704878;06/03/2021;06/03/2022;1;1000
704886;05/09/2021;05/09/2022;1;2199.62
704945;22/05/2021;22/05/2022;1;1000
704957;03/03/2021;03/03/2022;1;1682.31
704963;01/03/2021;01/03/2022;1;3411.8
705112;09/04/2021;09/04/2022;1;2985.63
705144;02/12/2021;02/12/2022;1;8036.16
705190;28/11/2021;28/11/2022;1;2322.75
705216;07/01/2021;07/01/2022;1;2599.49
705218;27/01/2021;27/01/2022;1;4264.03
705376;09/04/2021;09/04/2022;1;2985.63
705403;02/12/2021;02/12/2022;1;8036.16
705448;28/11/2021;28/11/2022;1;2322.75
705470;07/01/2021;07/01/2022;1;2599.49
705472;27/01/2021;27/01/2022;1;4264.03
705647;11/03/2021;11/03/2022;1;1868.74
705660;06/04/2021;06/04/2022;1;8752.07
705665;18/01/2021;18/01/2022;1;1009.56
705669;04/08/2021;04/08/2022;1;1956.03
705674;15/06/2021;15/06/2022;1;9511.07
705696;26/03/2021;26/03/2022;1;1000
705703;14/10/2021;14/10/2022;1;1072.91
705704;04/01/2021;04/01/2022;1;21913.6
705722;16/04/2021;16/04/2022;1;1000
705796;06/01/2021;06/01/2022;1;1832.16
705943;11/03/2021;11/03/2022;1;1868.74
705959;06/04/2021;06/04/2022;1;8752.07
705967;04/08/2021;04/08/2022;1;1956.03
705972;15/06/2021;15/06/2022;1;9511.07
705991;26/03/2021;26/03/2022;1;1000
705998;14/10/2021;14/10/2022;1;1072.91
705999;04/01/2021;04/01/2022;1;21913.6
706021;16/04/2021;16/04/2022;1;1000
706121;14/02/2021;14/02/2022;1;8883.42
706152;11/11/2021;11/11/2022;1;7809.77
706190;08/09/2021;08/09/2022;1;4511
706295;19/07/2021;19/07/2022;1;1000
706320;18/09/2021;18/09/2022;1;6303.88
706322;29/07/2021;29/07/2022;1;10145.45
706328;14/10/2021;14/10/2022;1;23198
706344;25/10/2021;25/10/2022;1;10219.39
706349;30/06/2021;30/06/2022;1;4338.6
706391;14/02/2021;14/02/2022;1;8883.42
706413;11/11/2021;11/11/2022;1;7809.77
706451;08/09/2021;08/09/2022;1;4511
706555;19/07/2021;19/07/2022;1;1000
706579;18/09/2021;18/09/2022;1;6303.88
706580;29/07/2021;29/07/2022;1;10145.45
706587;14/10/2021;14/10/2022;1;23198
706600;25/10/2021;25/10/2022;1;10219.39
706607;30/06/2021;30/06/2022;1;4338.6
706622;01/07/2021;01/07/2022;1;1000
706634;01/11/2021;01/11/2022;1;1000
706687;12/12/2021;12/12/2022;1;5779.24
706710;08/01/2021;08/01/2022;1;2774
706753;12/02/2021;12/02/2022;1;16528.11
706759;17/06/2021;17/06/2022;1;1000
706798;08/11/2021;08/11/2022;1;3040.3
706838;28/07/2021;28/07/2022;1;10814.28
706865;17/01/2021;17/01/2022;1;107648.94
706892;14/11/2021;14/11/2022;1;2143.91
706895;14/11/2021;14/11/2022;1;1000
706907;01/11/2021;01/11/2022;1;1000
706959;12/12/2021;12/12/2022;1;5779.24
707014;12/02/2021;12/02/2022;1;16528.11
707020;17/06/2021;17/06/2022;1;1000
707105;28/07/2021;28/07/2022;1;10814.28
707135;17/01/2021;17/01/2022;1;107648.94
707161;14/11/2021;14/11/2022;1;2143.91
707257;23/01/2021;23/01/2022;1;1815.69
707296;03/08/2021;03/08/2022;1;1408.74
707338;06/12/2021;06/12/2022;1;4756.07
707405;18/10/2021;18/10/2022;1;19531.14
707419;17/04/2021;17/04/2022;1;1326.8
707496;29/05/2021;29/05/2022;1;7585.09
707568;23/01/2021;23/01/2022;1;1815.69
707609;03/08/2021;03/08/2022;1;1408.74
707649;06/12/2021;06/12/2022;1;4756.07
707712;25/01/2021;25/01/2022;1;1000
707721;18/10/2021;18/10/2022;1;19531.14
707735;17/04/2021;17/04/2022;1;1326.8
707817;05/12/2021;05/12/2022;1;1000
707833;12/08/2021;12/08/2022;1;12266.99
707837;26/06/2021;26/06/2022;1;11657.5
707845;21/01/2021;21/01/2022;1;12995.02
707860;27/10/2021;27/10/2022;1;5183.47
707890;17/12/2021;17/12/2022;1;1841.63
708024;06/04/2021;06/04/2022;1;11324.21
708075;05/12/2021;05/12/2022;1;1000
708093;12/08/2021;12/08/2022;1;12266.99
708097;26/06/2021;26/06/2022;1;11657.5
708108;21/01/2021;21/01/2022;1;12995.02
708121;27/10/2021;27/10/2022;1;5183.47
708148;17/12/2021;17/12/2022;1;1841.63
708315;28/01/2021;28/01/2022;1;20270.77
708324;11/11/2021;11/11/2022;1;3722.96
708365;09/10/2021;09/10/2022;1;2570.01
708393;25/10/2021;25/10/2022;1;1000
708529;17/04/2021;17/04/2022;1;1000
708564;28/01/2021;28/01/2022;1;20270.77
708574;11/11/2021;11/11/2022;1;3722.96
708614;09/10/2021;09/10/2022;1;2570.01
708640;25/10/2021;25/10/2022;1;1000
708680;18/08/2021;18/08/2022;1;2871.18
708777;17/04/2021;17/04/2022;1;1000
708783;24/07/2021;24/07/2022;1;5748.06
708815;10/09/2021;10/09/2022;1;4768.18
708825;05/04/2021;05/04/2022;1;2395.63
708844;11/08/2021;11/08/2022;1;1000
708852;17/07/2021;17/07/2022;1;7106.67
708880;30/03/2021;30/03/2022;1;1105.58
709056;10/09/2021;10/09/2022;1;4768.18
709061;09/06/2021;09/06/2022;1;2395.63
709076;09/04/2021;09/04/2022;1;1000
709079;11/08/2021;11/08/2022;1;1000
709392;14/02/2021;14/02/2022;1;1934.2
709397;24/09/2021;24/09/2022;1;7476.98
709402;05/06/2021;05/06/2022;1;119556.36
709447;10/05/2021;10/05/2022;1;4327.12
709585;14/02/2021;14/02/2022;1;1934.2
709592;24/09/2021;24/09/2022;1;7476.98
709596;05/06/2021;05/06/2022;1;119556.36
709636;28/07/2021;28/07/2022;1;4327.12
709659;30/11/2021;30/11/2022;1;4218.66
709713;23/08/2021;23/08/2022;1;5077.73
709723;30/10/2021;30/10/2022;1;5858.74
709778;30/04/2021;30/04/2022;1;13413.96
709812;20/04/2021;20/04/2022;1;1000
709821;14/01/2021;14/01/2022;1;2825.63
709823;10/01/2021;10/01/2022;1;1000
709921;14/07/2021;14/07/2022;1;1000
710020;14/06/2021;14/06/2022;1;130697.1
710064;31/10/2021;31/10/2022;1;15645.57
710074;16/01/2021;16/01/2022;1;4069.25
710091;05/04/2021;05/04/2022;1;8095.44
710109;23/02/2021;23/02/2022;1;4100.27
710191;05/02/2021;05/02/2022;1;1960.22
710196;04/09/2021;04/09/2022;1;2915.01
710200;20/11/2021;20/11/2022;1;6121.3
710210;10/11/2021;10/11/2022;1;1721.35
710213;10/11/2021;10/11/2022;1;2231.04
710330;10/06/2021;10/06/2022;1;2046.76
710383;04/10/2021;04/10/2022;1;1000
710400;10/09/2021;10/09/2022;1;3550.23
710482;29/03/2021;29/03/2022;1;5813.52
710513;21/09/2021;21/09/2022;1;9551.24
710532;03/09/2021;03/09/2022;1;4985.04
710562;28/12/2021;28/12/2022;1;835225.83
710570;29/09/2021;29/09/2022;1;1000
710571;25/09/2021;25/09/2022;1;2802.52
710576;21/01/2021;21/01/2022;1;1000
710602;29/10/2021;29/10/2022;1;8109.13
710625;09/01/2021;09/01/2022;1;3449.1
710702;14/09/2021;14/09/2022;1;3556.51
710704;29/08/2021;29/08/2022;1;3457.81
710759;25/01/2021;25/01/2022;1;10937.64
710857;16/04/2021;16/04/2022;1;6515.51
710863;19/02/2021;19/02/2022;1;6084.49
710878;12/03/2021;12/03/2022;1;1100.78
710905;18/09/2021;18/09/2022;1;1000
710912;20/11/2021;20/11/2022;1;5123.39
710962;06/05/2021;06/05/2022;1;726885
711043;14/11/2021;14/11/2022;1;622898.91
711046;04/07/2021;04/07/2022;1;5599.52
711188;17/07/2021;17/07/2022;1;3608.17
711235;02/02/2021;02/02/2022;1;23033.87
711241;08/06/2021;08/06/2022;1;735687
711273;11/11/2021;11/11/2022;1;9626.08
711278;26/09/2021;26/09/2022;1;8458.3
711285;13/10/2021;13/10/2022;1;10700.11
711391;21/10/2021;21/10/2022;1;8352.55
711417;22/06/2021;22/06/2022;1;13484.12
711457;17/01/2021;17/01/2022;1;3485.06
711482;11/12/2021;11/12/2022;1;2351.64
711487;06/04/2021;06/04/2022;1;5547.79
711514;04/08/2021;04/08/2022;1;7923.47
711539;03/04/2021;03/04/2022;1;2318.54
711542;12/11/2021;12/11/2022;1;7206.14
711571;24/09/2021;24/09/2022;1;6837.32
711582;15/01/2021;15/01/2022;1;2214.56
711606;02/07/2021;02/07/2022;1;4316.42
711627;25/02/2021;25/02/2022;1;1000
711643;13/04/2021;13/04/2022;1;2127.48
711773;09/12/2021;09/12/2022;1;7265
711783;17/01/2021;17/01/2022;1;105198.72
711856;27/05/2021;27/05/2022;1;4079.85
711859;26/08/2021;26/08/2022;1;1000
711867;05/01/2021;05/01/2022;1;2602.91
711904;06/12/2021;06/12/2022;1;4037.65
711922;17/06/2021;17/06/2022;1;20776.22
711959;13/03/2021;13/03/2022;1;5472.81
711960;08/07/2021;08/07/2022;1;1000
711970;28/12/2021;28/12/2022;1;3005.07
711972;17/11/2021;17/11/2022;1;1000
711973;29/05/2021;29/05/2022;1;2162.62
712065;30/01/2021;30/01/2022;1;1743.26
712068;14/02/2021;14/02/2022;1;1765.21
712083;10/12/2021;10/12/2022;1;1000
712136;22/01/2021;22/01/2022;1;5235.63
712141;05/02/2021;05/02/2022;1;1000
712147;30/11/2021;30/11/2022;1;4218.66
712201;23/08/2021;23/08/2022;1;5077.73
712260;30/04/2021;30/04/2022;1;13413.96
712301;14/01/2021;14/01/2022;1;2825.63
712304;10/01/2021;10/01/2022;1;1000
712412;14/07/2021;14/07/2022;1;1000
712462;06/01/2021;06/01/2022;1;1000
712509;14/06/2021;14/06/2022;1;130697.1
712552;31/10/2021;31/10/2022;1;15645.57
712562;16/01/2021;16/01/2022;1;4069.25
712577;02/01/2021;02/01/2022;1;1000
712580;05/04/2021;05/04/2022;1;8095.44
712597;23/02/2021;23/02/2022;1;4100.27
712674;05/02/2021;05/02/2022;1;1960.22
712683;20/11/2021;20/11/2022;1;6121.3
712691;10/11/2021;10/11/2022;1;1721.35
712811;10/06/2021;10/06/2022;1;2046.76
712815;10/08/2021;10/08/2022;1;5640.06
712878;10/09/2021;10/09/2022;1;3550.23
712966;29/03/2021;29/03/2022;1;5813.52
712996;21/09/2021;21/09/2022;1;9551.24
713038;10/03/2021;10/03/2022;1;13742.64
713043;29/09/2021;29/09/2022;1;1000
713046;18/11/2021;18/11/2022;1;12799.2
713049;21/01/2021;21/01/2022;1;1000
713175;14/09/2021;14/09/2022;1;3556.51
713176;14/09/2021;14/09/2022;1;3457.81
713238;25/01/2021;25/01/2022;1;10937.64
713324;15/04/2021;15/04/2022;1;4636.65
713332;16/04/2021;16/04/2022;1;6515.51
713378;18/09/2021;18/09/2022;1;1000
713383;20/11/2021;20/11/2022;1;5123.39
